"date","close","volume","open","high","low"
"2018/04/09","207.8100","155801.0000","208.5300","211.6600","207.5500"
"2018/04/06","206.6800","305027.0000","208.0600","208.3100","202.8400"
"2018/04/05","208.4400","279827.0000","212.6100","213.6250","208.2100"
"2018/04/04","212.2400","291144.0000","210.3300","213.4400","206.6150"
"2018/04/03","213.4100","263069.0000","213.3900","216.2700","210.0100"
"2018/04/02","212.2700","171459.0000","217.5000","218.7100","210.3100"
"2018/03/29","217.4400","154281.0000","213.7800","217.9600","213.4400"
"2018/03/28","212.9800","290203.0000","217.2700","218.1500","211.7600"
"2018/03/27","217.2800","257045.0000","222.3200","222.7050","216.7800"
"2018/03/26","221.7100","187459.0000","221.5600","222.5400","218.6300"
"2018/03/23","219.5400","322081.0000","221.3300","221.8400","218.1200"
"2018/03/22","221.2400","198525.0000","222.5400","226.1900","221.1700"
"2018/03/21","223.3700","214525.0000","223.7700","225.6600","220.9800"
"2018/03/20","224.2200","267394.0000","223.3100","229.8400","223.3100"
"2018/03/19","222.7500","165285.0000","224.4500","226.6300","220.4100"
"2018/03/16","224.5900","265494.0000","224.4600","226.6650","223.4500"
"2018/03/15","224.0900","203825.0000","223.7800","225.3850","221.9400"
"2018/03/14","223.5700","159581.0000","224.1800","224.9700","219.9300"
"2018/03/13","223.9700","472378.0000","223.7700","227.0600","223.7700"
"2018/03/12","223.1500","225482.0000","219.4300","223.6200","218.2000"
"2018/03/09","218.8800","192117.0000","218.0000","221.2500","216.4500"
"2018/03/08","216.7300","224062.0000","212.9900","218.3300","212.2000"
"2018/03/07","212.4800","296830.0000","210.0000","213.4100","208.1050"
"2018/03/06","211.4700","285138.0000","209.2500","212.5500","208.2600"
"2018/03/05","209.2000","337362.0000","201.6400","210.2500","200.6000"
"2018/03/02","202.8800","484050.0000","203.9900","208.4600","200.6200"
"2018/03/01","205.6000","299001.0000","202.5700","206.7100","200.2400"
"2018/02/28","202.4000","212025.0000","201.4400","204.8300","200.6700"
"2018/02/27","201.0100","130240.0000","199.7700","203.0800","199.7700"
"2018/02/26","199.6700","115801.0000","198.2200","200.1873","196.9000"
"2018/02/23","197.6800","150363.0000","199.4300","200.1600","197.5300"
"2018/02/22","199.4000","215225.0000","203.0000","203.8700","198.4800"
"2018/02/21","201.9900","253632.0000","200.1000","204.6200","199.7600"
